94565e6629792264ba0b22ff707e088c.py, use of shell arguments, 41
778260a1f0553575be99.py, shell injection, 39
36e652488563ab23ea04.py, use of shell arguments, 125
2031484.py, use of http without tls, 32
2031484.py, use of http without tls, 40
1964cd4247d6dbd01037.py, use of shell arguments, 659
9266443.py, use of http without tls, 6
e3433ebba20c92b63111.py, hardcoded secret, 98
edd68921d49f2daf86a31017c50c0be7.py, use of tmp directory, 133
7784506.py, hardcoded secret, 26
7784506.py, use of http without tls, 9
7784506.py, use of http without tls, 13
7784506.py, use of http without tls, 16
7784506.py, use of http without tls, 17
7784506.py, hardcoded secret, 34
735379e9c853171713ca.py, use of shell arguments, 141
735379e9c853171713ca.py, use of shell arguments, 144
9601190.py, use of shell arguments, 14
9601190.py, use of shell arguments, 16
9601190.py, shell injection, 51
631ecb98f93046a9a454.py, empty password, 9
631ecb98f93046a9a454.py, empty password, 10
631ecb98f93046a9a454.py, empty password, 11
9233941.py, shell injection, 20
9233941.py, shell injection, 29
5154370.py, hardcoded secret, 5
4707775.py, use of http without tls, 19
4707775.py, use of http without tls, 20
4707775.py, shell injection, 82
4707775.py, shell injection, 82
4707775.py, use of shell arguments, 85
cd9a1a7c969c06eaae8b.py, hardcoded secret, 262
cd9a1a7c969c06eaae8b.py, hardcoded secret, 610
cd9a1a7c969c06eaae8b.py, ignoring except block, 149
cd9a1a7c969c06eaae8b.py, ignoring except block, 817
467661.py, use of http without tls, 54
467661.py, use of http without tls, 58
cfe83564d62da0ff2bc0f3f82e5ebb49.py, hardcoded secret, 31
cfe83564d62da0ff2bc0f3f82e5ebb49.py, empty password, 39
cfe83564d62da0ff2bc0f3f82e5ebb49.py, use of http without tls, 38
cfe83564d62da0ff2bc0f3f82e5ebb49.py, use of http without tls, 42
cfe83564d62da0ff2bc0f3f82e5ebb49.py, use of http without tls, 47
cfe83564d62da0ff2bc0f3f82e5ebb49.py, use of shell arguments, 53
cfe83564d62da0ff2bc0f3f82e5ebb49.py, use of shell arguments, 54
cfe83564d62da0ff2bc0f3f82e5ebb49.py, use of shell arguments, 55
cfe83564d62da0ff2bc0f3f82e5ebb49.py, shell injection, 114
4499367.py, ignoring except block, 129
3800082.py, use of http without tls, 23
3800082.py, use of shell arguments, 152
3800082.py, shell injection, 246
1048927.py, shell injection, 22
1e5404260b7e3a8ba4ba0a0d62c0cf75.py, use of shell arguments, 73
1e5404260b7e3a8ba4ba0a0d62c0cf75.py, use of shell arguments, 91
1e5404260b7e3a8ba4ba0a0d62c0cf75.py, use of shell arguments, 124
5065738.py, hardcoded secret, 17
5065738.py, hardcoded secret, 184
5f1baad30024a898e9f2115ac9b0c631.py, hardcoded secret, 99
5f1baad30024a898e9f2115ac9b0c631.py, ignoring except block, 50
4083086.py, use of http without tls, 5
4083086.py, use of http without tls, 5
5614326.py, DEBUG True in deployment, 107
638201ac0cc12828d3cde69035a25336.py, empty password, 6
638201ac0cc12828d3cde69035a25336.py, empty password, 8
b4afaf9648ec986928a9.py, shell injection, 49
22111f7a97f490640efee46bcac2c7df.py, shell injection, 27
22111f7a97f490640efee46bcac2c7df.py, shell injection, 36
22111f7a97f490640efee46bcac2c7df.py, hardcoded secret, 38
22111f7a97f490640efee46bcac2c7df.py, hardcoded secret, 38
f2608cbe54403edb0b13.py, use of shell arguments, 15
f2608cbe54403edb0b13.py, use of shell arguments, 15
2942799.py, use of shell arguments, 6
2942799.py, use of shell arguments, 8
2942799.py, use of shell arguments, 16
1242589.py, use of shell arguments, 14
1242589.py, use of shell arguments, 15
1242589.py, shell injection, 64
1242589.py, shell injection, 302
1242589.py, shell injection, 351
1242589.py, shell injection, 366
1242589.py, shell injection, 381
106c49a3ae6d420937aa.py, ignoring except block, 18
106c49a3ae6d420937aa.py, ignoring except block, 21
f77f094032110a7b51e7.py, use of shell arguments, 43
3996eca3acd12e4c3d40.py, shell injection, 44
9722045.py, hardcoded secret, 46
9722045.py, hardcoded secret, 47
9722045.py, hardcoded secret, 47
9722045.py, hardcoded secret, 50
9722045.py, hardcoded secret, 50
9722045.py, hardcoded secret, 51
9722045.py, hardcoded secret, 51
2605617.py, use of http without tls, 8
1825401.py, shell injection, 14
53939.py, use of http without tls, 50
3422682.py, use of http without tls, 6
856268.py, use of http without tls, 361
856268.py, use of http without tls, 365
fb180c58c94526e2c40b.py, hardcoded secret, 23
fb180c58c94526e2c40b.py, hardcoded secret, 23
3a96a407e16dae155744.py, use of tmp directory, 13
3a96a407e16dae155744.py, use of tmp directory, 46
3a96a407e16dae155744.py, use of tmp directory, 59
3a96a407e16dae155744.py, use of tmp directory, 62
3a96a407e16dae155744.py, shell injection, 13
3a96a407e16dae155744.py, shell injection, 62
1202516.py, shell injection, 6
6194556.py, hardcoded secret, 17
6194556.py, hardcoded secret, 18
9167711.py, hardcoded secret, 112
9167711.py, use of http without tls, 17
9167711.py, use of http without tls, 134
d002b0534b649f9c7af0.py, hardcoded secret, 39
d002b0534b649f9c7af0.py, hardcoded secret, 144
d002b0534b649f9c7af0.py, use of shell arguments, 257
34828a5e9dc41940f506.py, hardcoded secret, 389
6b9bae1310f2ee6b47ba3663bdcb1ded.py, use of shell arguments, 30
5166022.py, exec used, 107
5166022.py, ignoring except block, 34
6a19c73b5c96ad391856.py, use of shell arguments, 12
6201049.py, shell injection, 116
6201049.py, shell injection, 126
6201049.py, shell injection, 140
6201049.py, shell injection, 146
bb73f21ed2f3b46bc1c2ca48ec2c1cf5.py, hardcoded secret, 111
bb73f21ed2f3b46bc1c2ca48ec2c1cf5.py, use of shell arguments, 83
ce5ebb37390ab0ae56c9e6e80128fdc2.py, ignoring except block, 49
8917867.py, use of http without tls, 37
bcd8b4002b6cbf77dd89.py, use of http without tls, 9
bcd8b4002b6cbf77dd89.py, use of tmp directory, 46
5382778.py, ignoring except block, 40
5382778.py, ignoring except block, 76
5382778.py, ignoring except block, 83
771dabe22b34d59728bddcf87b26cf54.py, shell injection, 35
769d9e3a991dc2f443a2e105b0157117.py, hardcoded secret, 8
769d9e3a991dc2f443a2e105b0157117.py, hardcoded secret, 9
769d9e3a991dc2f443a2e105b0157117.py, hardcoded secret, 9
d2c38170d4beceeb32dc.py, hardcoded secret, 11
d2c38170d4beceeb32dc.py, hardcoded secret, 46
d2c38170d4beceeb32dc.py, hardcoded secret, 50
8451974.py, use of shell arguments, 41
8451974.py, use of shell arguments, 45
a9cc03df1777c52d217f.py, hardcoded secret, 185
9010523.py, hardcoded secret, 105
9010523.py, hardcoded secret, 106
705cd764ac782c1ab461.py, use of shell arguments, 6
4403456.py, use of shell arguments, 102
4403456.py, use of shell arguments, 107
4403456.py, use of shell arguments, 109
2c7b95beed642248487a.py, hardcoded secret, 69
2c7b95beed642248487a.py, hardcoded secret, 80
5104071.py, use of tmp directory, 44
5104071.py, use of tmp directory, 45
5104071.py, ignoring except block, 13
5104071.py, ignoring except block, 31
af82990e1bc3d29fc75b.py, use of shell arguments, 20
820a20821a1b5ee09ae6.py, shell injection, 84
3034305.py, use of http without tls, 9
ea813e3ce31b40f30c15.py, use of shell arguments, 49
000769db6848429c9b3eac30361d9140.py, hardcoded secret, 27
5050586.py, hardcoded secret, 52
4471462.py, use of shell arguments, 60
2872d7f994d192188970408980267e6e.py, ignoring except block, 34
8006132.py, use of http without tls, 17
8006132.py, use of http without tls, 52
8006132.py, use of http without tls, 60
23e1ec416bf884dcd7f0e635ce5f2724.py, use of shell arguments, 169
23e1ec416bf884dcd7f0e635ce5f2724.py, use of shell arguments, 169
2fe3c30b2b848a9e199e591ac3485adc.py, hardcoded secret, 99
db43cc6687e737d982d3d1c56472c6b9.py, hardcoded secret, 44
db43cc6687e737d982d3d1c56472c6b9.py, use of shell arguments, 595
db43cc6687e737d982d3d1c56472c6b9.py, use of shell arguments, 596
db43cc6687e737d982d3d1c56472c6b9.py, shell injection, 138
db43cc6687e737d982d3d1c56472c6b9.py, ignoring except block, 193
db43cc6687e737d982d3d1c56472c6b9.py, ignoring except block, 200
22b54b207c903f4f868e.py, ignoring except block, 20
4690569.py, use of shell arguments, 36
4690569.py, shell injection, 9
cd66e8b8ccf5bef2cdae.py, use of shell arguments, 16
9308b931479a4fac7e46c22face4657f.py, use of http without tls, 25
7b96bba85ed81aba864a.py, use of tmp directory, 7
3990769.py, hardcoded secret, 17
4438713.py, ignoring except block, 18
4438713.py, ignoring except block, 27
4438713.py, ignoring except block, 29
4438713.py, ignoring except block, 36
e530dc9767d8f83c08f3582c71a5cbc8.py, use of shell arguments, 135
4700585.py, use of shell arguments, 92
4700585.py, hardcoded secret, 123
f97205b73610dd30254652e7817f99cb.py, use of http without tls, 15
e3b32c674d9e86ba581f.py, use of http without tls, 77
1363730.py, hardcoded secret, 11
915259.py, use of shell arguments, 6
915259.py, use of shell arguments, 7
fced13607956dea58baaf8c271e658ef.py, hardcoded secret, 7
fced13607956dea58baaf8c271e658ef.py, hardcoded secret, 8
d76eb4f4eea0320bb35dcd1b2a4575ee.py, use of shell arguments, 297
d76eb4f4eea0320bb35dcd1b2a4575ee.py, use of shell arguments, 298
d76eb4f4eea0320bb35dcd1b2a4575ee.py, use of shell arguments, 301
d76eb4f4eea0320bb35dcd1b2a4575ee.py, hardcoded secret, 144
d76eb4f4eea0320bb35dcd1b2a4575ee.py, hardcoded secret, 254
83c88ea930a4b88cf6d91e9cdecbe145.py, use of http without tls, 12
a0514b2e283a882d9ef3.py, use of shell arguments, 145
a0514b2e283a882d9ef3.py, use of shell arguments, 147
a0514b2e283a882d9ef3.py, use of shell arguments, 153
a0514b2e283a882d9ef3.py, use of shell arguments, 156
a0514b2e283a882d9ef3.py, hardcoded secret, 97
a0514b2e283a882d9ef3.py, hardcoded secret, 98
a0514b2e283a882d9ef3.py, hardcoded secret, 99
a0514b2e283a882d9ef3.py, shell injection, 153
a0514b2e283a882d9ef3.py, shell injection, 156
e2af6270cc9563cca197.py, hardcoded secret, 31
ce3f130b1d6dcf1b1a71.py, use of shell arguments, 9
ce3f130b1d6dcf1b1a71.py, use of shell arguments, 99
bda10fa55df5723e27da.py, hardcoded secret, 39
bda10fa55df5723e27da.py, hardcoded secret, 42
bda10fa55df5723e27da.py, hardcoded secret, 43
bda10fa55df5723e27da.py, hardcoded secret, 44
0b2fed983394742e33eee0416c4e2fce.py, hardcoded secret, 37
0b2fed983394742e33eee0416c4e2fce.py, hardcoded secret, 37
0b2fed983394742e33eee0416c4e2fce.py, hardcoded secret, 41
91fa9b990e46b6b624704e9a1c7495c8.py, hardcoded secret, 30
5565622.py, hardcoded secret, 11
5565622.py, hardcoded secret, 11
5565622.py, use of http without tls, 20
5565622.py, use of http without tls, 27
5565622.py, DEBUG True in deployment, 40
4282679.py, ignoring except block, 169
4282679.py, ignoring except block, 497
fda9fd2a7a1e0bc458650ec4c3a0bf93.py, use of shell arguments, 236
6a01cbe55657121a1f3d.py, shell injection, 12
6a01cbe55657121a1f3d.py, shell injection, 16
6a01cbe55657121a1f3d.py, ignoring except block, 74
e0623245b95817b7b204.py, use of http without tls, 29
9184003.py, shell injection, 7
9184003.py, shell injection, 7
9184003.py, ignoring except block, 24
cbaee720f474ca5b62e756e96c50e0b6.py, hardcoded secret, 169
3f94abcb9b8c862776c3a2e2d7da43ea.py, use of shell arguments, 73
3f94abcb9b8c862776c3a2e2d7da43ea.py, ignoring except block, 19
2232505.py, use of shell arguments, 8
5799103.py, ignoring except block, 155
5799103.py, ignoring except block, 175
5799103.py, ignoring except block, 228
5799103.py, ignoring except block, 232
f4184a80952f040b6bb1.py, use of http without tls, 3
1031142.py, use of shell arguments, 5
e97f25f19f57e26d589417717c26c0f2.py, use of http without tls, 81
e97f25f19f57e26d589417717c26c0f2.py, use of http without tls, 84
464760.py, hardcoded secret, 176
4491981.py, use of shell arguments, 85
4491981.py, use of shell arguments, 87
4491981.py, use of shell arguments, 87
4491981.py, use of shell arguments, 87
4491981.py, use of shell arguments, 87
4491981.py, ignoring except block, 79
2cf6eecaf382af7b08b8.py, ignoring except block, 25
2cf6eecaf382af7b08b8.py, ignoring except block, 41
edab93737fc5a4926d34ee9ce17b4436.py, ignoring except block, 50
edab93737fc5a4926d34ee9ce17b4436.py, ignoring except block, 58
3f941f191f58f046125949505738537e.py, use of shell arguments, 23
028386b860b75e4f5472.py, shell injection, 65
0a1d1997089559062dda.py, hardcoded secret, 92
8163233.py, use of tmp directory, 101
8163233.py, use of tmp directory, 102
946c4d9aa7a74828bc12.py, use of shell arguments, 7
2760477.py, hardcoded secret, 29
2760477.py, shell injection, 18
db023a9c8e5361f897ddfbc7e48f82b8.py, DEBUG True in deployment, 17
701cc1022d6156741470.py, use of shell arguments, 8
2607abf0e3431b6f133861bbe1bb694e.py, hardcoded secret, 17
2607abf0e3431b6f133861bbe1bb694e.py, hardcoded secret, 17
2607abf0e3431b6f133861bbe1bb694e.py, use of http without tls, 16
2607abf0e3431b6f133861bbe1bb694e.py, no use of cert validation, 38
2607abf0e3431b6f133861bbe1bb694e.py, hardcoded secret, 91
2607abf0e3431b6f133861bbe1bb694e.py, hardcoded secret, 105
2607abf0e3431b6f133861bbe1bb694e.py, ignoring except block, 100
67044.py, use of shell arguments, 34
57e49e477ce7cee6182b.py, use of shell arguments, 11
57e49e477ce7cee6182b.py, use of shell arguments, 12
12546e6e36607a63e254.py, shell injection, 62
12546e6e36607a63e254.py, shell injection, 70
2a1afba4ee127cce50a0.py, use of http without tls, 23
4022368.py, hardcoded secret, 8
4022368.py, hardcoded secret, 8
4022368.py, use of http without tls, 18
d18dcb68abd22ed7b513540e88201890.py, DEBUG True in deployment, 39
d2d2f7dec6932d932fed.py, use of http without tls, 8
d2d2f7dec6932d932fed.py, use of shell arguments, 58
5504767.py, use of shell arguments, 98
5504767.py, use of shell arguments, 102
5504767.py, hardcoded ip address, 105
ca8b429504c96ee738d62a798172b046.py, ignoring except block, 103
ca8b429504c96ee738d62a798172b046.py, ignoring except block, 125
8329584.py, use of shell arguments, 7
1078469.py, DEBUG True in deployment, 76
9d7288f70414cd170901.py, use of shell arguments, 13
549e059335d6efbae709e567ed081799.py, use of shell arguments, 42
c26b2dd5c2bdeaf6d7479a68bd7023bb.py, use of tmp directory, 21
2a4a0f9b525096633ca2.py, use of http without tls, 15
1113175.py, ignoring except block, 9
7a4989490300d1298ba0.py, ignoring except block, 7
079b36898d39eeb1824977c6c2f6d51e.py, hardcoded secret, 71
079b36898d39eeb1824977c6c2f6d51e.py, hardcoded secret, 71
0332f2dc9534bdf412ff3f664e9513c0.py, hardcoded secret, 12
0332f2dc9534bdf412ff3f664e9513c0.py, use of http without tls, 13
2173954.py, hardcoded secret, 3
f2eea1608d48b42f6324.py, use of http without tls, 16
7f5124f9992038d6c1ed00e1ed52772f.py, use of shell arguments, 21
7f5124f9992038d6c1ed00e1ed52772f.py, use of shell arguments, 22
167828e51d8f2b6fad75.py, empty password, 8
167828e51d8f2b6fad75.py, empty password, 10
b1aa2c0f604ed92b9b3afaa6db18e5fd.py, hardcoded secret, 22
b1aa2c0f604ed92b9b3afaa6db18e5fd.py, hardcoded secret, 22
b1aa2c0f604ed92b9b3afaa6db18e5fd.py, use of http without tls, 21
b1aa2c0f604ed92b9b3afaa6db18e5fd.py, use of http without tls, 29
b1aa2c0f604ed92b9b3afaa6db18e5fd.py, shell injection, 173
b1aa2c0f604ed92b9b3afaa6db18e5fd.py, shell injection, 173
b1aa2c0f604ed92b9b3afaa6db18e5fd.py, shell injection, 175
b1aa2c0f604ed92b9b3afaa6db18e5fd.py, shell injection, 175
89edf288a15fde45682a.py, use of shell arguments, 69
89edf288a15fde45682a.py, use of shell arguments, 70
9cfb8246e3f138910d1d.py, use of shell arguments, 5
1705072.py, hardcoded secret, 6
930067.py, ignoring except block, 80
930067.py, ignoring except block, 89
5604018.py, use of shell arguments, 92
5604018.py, hardcoded secret, 118
c489761a11ec2db184c5.py, use of http without tls, 44
c489761a11ec2db184c5.py, use of http without tls, 194
c489761a11ec2db184c5.py, hardcoded secret, 95
826420.py, hardcoded secret, 28
826420.py, hardcoded secret, 29
826420.py, hardcoded secret, 29
826420.py, hardcoded secret, 30
826420.py, use of http without tls, 71
68728e34d37e4abce80355c5456e3fda.py, hardcoded secret, 17
68728e34d37e4abce80355c5456e3fda.py, use of http without tls, 18
68728e34d37e4abce80355c5456e3fda.py, use of shell arguments, 9
68728e34d37e4abce80355c5456e3fda.py, use of shell arguments, 10
68728e34d37e4abce80355c5456e3fda.py, use of shell arguments, 11
39c53f824daef7d363db.py, use of http without tls, 29
39c53f824daef7d363db.py, use of shell arguments, 24
39c53f824daef7d363db.py, use of shell arguments, 25
39c53f824daef7d363db.py, use of shell arguments, 26
1518335.py, use of http without tls, 67
1518335.py, hardcoded secret, 66
1518335.py, hardcoded secret, 68
1518335.py, hardcoded secret, 70
1518335.py, hardcoded secret, 72
1518335.py, hardcoded secret, 73
1518335.py, hardcoded secret, 75
1518335.py, hardcoded secret, 78
1518335.py, hardcoded secret, 79
1518335.py, hardcoded secret, 83
1518335.py, hardcoded secret, 85
1518335.py, hardcoded secret, 87
cf4b324f8955bc56ce0ff9399d9fdea6.py, ignoring except block, 44
2731539.py, hardcoded secret, 13
2731539.py, hardcoded secret, 14
2731539.py, empty password, 9
2731539.py, use of http without tls, 32
10cd35b2872628246140.py, use of shell arguments, 55
9939825.py, use of http without tls, 34
244146.py, ignoring except block, 15
244146.py, ignoring except block, 79
4461862.py, use of shell arguments, 28
4461862.py, ignoring except block, 33
2970125.py, use of shell arguments, 41
2970125.py, shell injection, 10
2970125.py, shell injection, 16
2970125.py, shell injection, 16
2970125.py, shell injection, 30
2970125.py, shell injection, 30
0a2ac74d800a2eff9540.py, use of http without tls, 35
053b89bd6975f89f043871335dce8c5b.py, hardcoded secret, 6
053b89bd6975f89f043871335dce8c5b.py, hardcoded secret, 6
