34a83d870a14aa7e580d.py, ignoring except block, 472
34a83d870a14aa7e580d.py, ignoring except block, 478
34a83d870a14aa7e580d.py, ignoring except block, 484
34a83d870a14aa7e580d.py, ignoring except block, 493
34a83d870a14aa7e580d.py, ignoring except block, 502
34a83d870a14aa7e580d.py, ignoring except block, 512
8437653.py, shell injection, 9
8437653.py, use of shell arguments, 49
f044ac3ea8a3ec756a2c.py, shell injection, 14
f044ac3ea8a3ec756a2c.py, shell injection, 14
7571752.py, hardcoded secret, 45
7571752.py, hardcoded secret, 46
7571752.py, ignoring except block, 51
c48c8dd3bbf132bd59806911ed387c6a.py, use of shell arguments, 74
c48c8dd3bbf132bd59806911ed387c6a.py, ignoring except block, 41
5277346.py, use of shell arguments, 78
1722150.py, ignoring except block, 34
8222898.py, use of shell arguments, 11
5872584.py, shell injection, 16
1377708.py, hardcoded secret, 38
1377708.py, use of shell arguments, 117
8a19a90c038c6a79da6d10f5528908e1.py, ignoring except block, 25
4566036.py, use of shell arguments, 21
4566036.py, use of shell arguments, 22
160c990c61c5f527445c.py, hardcoded secret, 3
160c990c61c5f527445c.py, hardcoded secret, 18
160c990c61c5f527445c.py, hardcoded secret, 18
160c990c61c5f527445c.py, use of http without tls, 21
160c990c61c5f527445c.py, use of http without tls, 28
1402841.py, shell injection, 12
5b4bbfcf464eba4f9e82.py, hardcoded secret, 8
2485822.py, use of http without tls, 30
2485822.py, use of http without tls, 89
051e881fc94fe4a49295.py, use of shell arguments, 895
051e881fc94fe4a49295.py, ignoring except block, 910
2967f9c5ec8ebab5f622.py, use of http without tls, 110
2967f9c5ec8ebab5f622.py, use of http without tls, 124
2967f9c5ec8ebab5f622.py, use of http without tls, 752
2967f9c5ec8ebab5f622.py, use of http without tls, 812
2967f9c5ec8ebab5f622.py, use of http without tls, 819
2967f9c5ec8ebab5f622.py, use of http without tls, 828
2967f9c5ec8ebab5f622.py, use of http without tls, 834
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 807
2967f9c5ec8ebab5f622.py, hardcoded secret, 421
2967f9c5ec8ebab5f622.py, hardcoded secret, 477
2967f9c5ec8ebab5f622.py, hardcoded secret, 761
2967f9c5ec8ebab5f622.py, hardcoded secret, 761
2967f9c5ec8ebab5f622.py, hardcoded secret, 778
2967f9c5ec8ebab5f622.py, hardcoded secret, 778
2967f9c5ec8ebab5f622.py, hardcoded secret, 781
2967f9c5ec8ebab5f622.py, hardcoded secret, 781
2967f9c5ec8ebab5f622.py, hardcoded secret, 795
2967f9c5ec8ebab5f622.py, hardcoded secret, 798
8460004.py, hardcoded secret, 42
8460004.py, hardcoded secret, 61
8460004.py, ignoring except block, 31
a60a03ef9be979c6c6e745ce1df3e76a.py, hardcoded secret, 31
a60a03ef9be979c6c6e745ce1df3e76a.py, hardcoded secret, 164
a60a03ef9be979c6c6e745ce1df3e76a.py, hardcoded secret, 168
b2cf8536363275e735c231caef35a5df.py, ignoring except block, 62
5135935.py, use of tmp directory, 2
9218791.py, use of shell arguments, 118
8969259.py, ignoring except block, 167
be23f2c761e4ff74aa33.py, use of http without tls, 3
09acba2e528ec6b285dc52bde07754af.py, use of http without tls, 20
09acba2e528ec6b285dc52bde07754af.py, shell injection, 25
09acba2e528ec6b285dc52bde07754af.py, shell injection, 39
0ec0c3f5ca69bac2b625.py, use of http without tls, 14
0ec0c3f5ca69bac2b625.py, use of http without tls, 46
05ff99985269200cdc4854ddc04fa6e9.py, use of tmp directory, 6
9160719.py, use of shell arguments, 106
9160719.py, use of shell arguments, 107
9160719.py, use of shell arguments, 110
8e9a70d4998bab533a4139ee145f84a4.py, use of shell arguments, 9
19284bd220165758a0c953ae25108b6b.py, use of shell arguments, 146
f8c9df05a65d311aa6ec.py, hardcoded secret, 459
f8c9df05a65d311aa6ec.py, hardcoded secret, 459
f8c9df05a65d311aa6ec.py, hardcoded secret, 326
f8c9df05a65d311aa6ec.py, hardcoded secret, 328
f8c9df05a65d311aa6ec.py, hardcoded secret, 330
f8c9df05a65d311aa6ec.py, hardcoded secret, 332
f8c9df05a65d311aa6ec.py, hardcoded secret, 334
f8c9df05a65d311aa6ec.py, hardcoded secret, 336
a967e0587d6e01e889fd1d776c5f3729.py, hardcoded secret, 13
1340255.py, use of shell arguments, 37
1340255.py, shell injection, 26
5435041.py, empty password, 12
5435041.py, empty password, 13
5435041.py, empty password, 14
4108a54877406dc231d95514e538bde9.py, empty password, 12
087a14d8896e47bc6e7e441fd60b6ff4.py, sql injection, 33
d4203088365694948ccf31fdf51e1899.py, shell injection, 17
d4966f9e789d1d6e987fda49638a284b.py, use of shell arguments, 61
d4966f9e789d1d6e987fda49638a284b.py, shell injection, 29
98b7edca1b29c949fcf1.py, use of shell arguments, 128
1951379.py, ignoring except block, 32
6089309fd5bb9b3c71ab.py, shell injection, 17
6089309fd5bb9b3c71ab.py, shell injection, 19
6089309fd5bb9b3c71ab.py, shell injection, 32
2237c5ed952a7d55e1662a8af7cc66fe.py, use of shell arguments, 58
eb8c7a87b0f59ff540a7.py, use of shell arguments, 7
eb8c7a87b0f59ff540a7.py, use of shell arguments, 8
3265694.py, hardcoded secret, 39
3265694.py, hardcoded secret, 55
9735685.py, use of shell arguments, 14
b6e374d172bbe3e6130f6849e7bd6c13.py, hardcoded secret, 58
b6e374d172bbe3e6130f6849e7bd6c13.py, ignoring except block, 86
529816.py, use of http without tls, 7
4595055.py, ignoring except block, 23
1aedef0180d8069bac48.py, use of shell arguments, 29
1aedef0180d8069bac48.py, use of shell arguments, 34
1aedef0180d8069bac48.py, use of shell arguments, 38
1aedef0180d8069bac48.py, use of shell arguments, 45
1aedef0180d8069bac48.py, use of shell arguments, 49
1aedef0180d8069bac48.py, use of shell arguments, 53
1aedef0180d8069bac48.py, use of shell arguments, 58
1aedef0180d8069bac48.py, use of shell arguments, 64
1aedef0180d8069bac48.py, use of shell arguments, 72
1aedef0180d8069bac48.py, use of shell arguments, 78
1aedef0180d8069bac48.py, use of shell arguments, 80
be7e84c9d61c4869e981.py, hardcoded secret, 152
be7e84c9d61c4869e981.py, hardcoded secret, 153
5c96ef3306b92120696a44b92db8947f.py, hardcoded secret, 9
4603234.py, use of shell arguments, 134
3039696.py, ignoring except block, 20
3039696.py, ignoring except block, 36
2644002.py, use of http without tls, 39
2644002.py, hardcoded secret, 7
36511794f7dff3bc9fd4156e0a29c5a1.py, use of shell arguments, 20
36511794f7dff3bc9fd4156e0a29c5a1.py, shell injection, 40
e37a85fb0258b045c005ca3db9cbc7f6.py, use of shell arguments, 65
fe5d0f392657fdfa6fe4.py, use of shell arguments, 23
fe5d0f392657fdfa6fe4.py, shell injection, 31
fe5d0f392657fdfa6fe4.py, shell injection, 34
fe5d0f392657fdfa6fe4.py, shell injection, 35
fe5d0f392657fdfa6fe4.py, shell injection, 37
fe5d0f392657fdfa6fe4.py, shell injection, 38
ad91a3b4a0a6900fedef.py, shell injection, 23
341d404da2992146dd24.py, ignoring except block, 12
51edd66425998e5fca37.py, use of http without tls, 28
51edd66425998e5fca37.py, use of http without tls, 41
852560.py, use of http without tls, 10
7f3ab982eb65900c5159.py, use of http without tls, 21
10189916.py, hardcoded secret, 4
10189916.py, hardcoded secret, 5
10189916.py, hardcoded secret, 7
10189916.py, hardcoded secret, 19
10189916.py, hardcoded secret, 28
10189916.py, hardcoded secret, 42
10189916.py, hardcoded secret, 47
abb8a2f22adbdb6d387f.py, use of shell arguments, 72
4051823.py, use of http without tls, 9
1baf2656b83322847005c4d70549cd9d.py, use of shell arguments, 24
6381165.py, use of tmp directory, 64
6381165.py, use of tmp directory, 75
1c948ca2466aaeb5de395743f1555e19.py, use of shell arguments, 23
5a1aaa2effe3825368db4c1925924bba.py, ignoring except block, 15
5a1aaa2effe3825368db4c1925924bba.py, ignoring except block, 26
5a1aaa2effe3825368db4c1925924bba.py, ignoring except block, 37
4902819f17218340d11f.py, use of tmp directory, 26
4b32ba4e983af69b437f.py, use of shell arguments, 3
bad5496b52161449f6de.py, use of shell arguments, 112
bad5496b52161449f6de.py, use of shell arguments, 113
b205bdf830c9f81e5fb6.py, use of shell arguments, 13
3bfb24d157aed7952839.py, use of shell arguments, 84
3bfb24d157aed7952839.py, use of shell arguments, 84
3bfb24d157aed7952839.py, use of shell arguments, 85
54cae73f590be7e3b06c05436d368f79.py, use of http without tls, 11
b9ff7a0d3aeb2167b257.py, hardcoded secret, 195
b9ff7a0d3aeb2167b257.py, hardcoded secret, 195
b9ff7a0d3aeb2167b257.py, hardcoded secret, 98
b9ff7a0d3aeb2167b257.py, hardcoded secret, 189
3481745.py, hardcoded secret, 5
3481745.py, hardcoded secret, 6
0c3db6c57b21b7b0882a.py, use of shell arguments, 13
0c3db6c57b21b7b0882a.py, shell injection, 48
0c3db6c57b21b7b0882a.py, ignoring except block, 52
90ac380f24f71eb3cc1ec6306ac4e2e8.py, hardcoded secret, 13
2482046.py, shell injection, 121
2482046.py, shell injection, 123
2482046.py, shell injection, 125
2482046.py, shell injection, 130
2482046.py, shell injection, 141
1b49c03968b2c83897a4a15c78980b18.py, use of shell arguments, 32
975276.py, use of shell arguments, 29
975276.py, hardcoded secret, 19
2843522.py, hardcoded secret, 2
2843522.py, hardcoded secret, 3
6dcd7c363330a8391dbe.py, hardcoded secret, 6
6dcd7c363330a8391dbe.py, hardcoded secret, 6
12332f410a05e6c7c949.py, hardcoded secret, 246
12332f410a05e6c7c949.py, hardcoded secret, 246
12332f410a05e6c7c949.py, hardcoded secret, 246
12332f410a05e6c7c949.py, hardcoded secret, 246
12332f410a05e6c7c949.py, hardcoded secret, 246
5187018.py, use of shell arguments, 7
5187018.py, use of shell arguments, 9
5187018.py, use of shell arguments, 10
5187018.py, use of shell arguments, 11
5187018.py, use of shell arguments, 12
0aadefb73e71794fb4a2802708db5bcf.py, shell injection, 48
0aadefb73e71794fb4a2802708db5bcf.py, shell injection, 186
c8e62ef8cb9515d64df4.py, use of shell arguments, 10
c8e62ef8cb9515d64df4.py, ignoring except block, 53
ad9407297ec9bb6c507a.py, hardcoded secret, 26
1911238.py, use of shell arguments, 9
b996cfe2f1d24752f23bd119fdd678f2.py, hardcoded secret, 209
b996cfe2f1d24752f23bd119fdd678f2.py, use of shell arguments, 37
b996cfe2f1d24752f23bd119fdd678f2.py, hardcoded secret, 154
78c0ce7cbcd8977956bbfc3b614da9fc.py, use of shell arguments, 52
9107649.py, shell injection, 95
9107649.py, shell injection, 95
9107649.py, shell injection, 97
9107649.py, shell injection, 97
9107649.py, ignoring except block, 47
2757171.py, hardcoded secret, 98
8471944.py, hardcoded secret, 34
8471944.py, hardcoded secret, 61
9b9ba60d5067213b1f4fc92088cd77f1.py, use of shell arguments, 62
bfc241857b1f87576ca6355ab7653ad0.py, shell injection, 39
bfc241857b1f87576ca6355ab7653ad0.py, shell injection, 40
bfc241857b1f87576ca6355ab7653ad0.py, shell injection, 84
bfc241857b1f87576ca6355ab7653ad0.py, shell injection, 90
bfc241857b1f87576ca6355ab7653ad0.py, shell injection, 95
bfc241857b1f87576ca6355ab7653ad0.py, shell injection, 128
2a5d283b0d279ea96c26.py, use of http without tls, 9
2a5d283b0d279ea96c26.py, use of http without tls, 10
2a5d283b0d279ea96c26.py, use of http without tls, 11
2a5d283b0d279ea96c26.py, use of http without tls, 12
2a5d283b0d279ea96c26.py, use of shell arguments, 46
4524299.py, shell injection, 24
4524299.py, shell injection, 24
4524299.py, shell injection, 25
4524299.py, shell injection, 25
4524299.py, shell injection, 30
4524299.py, shell injection, 30
4524299.py, shell injection, 31
4524299.py, shell injection, 31
0d5b3e7cc89cb2180c6e.py, use of http without tls, 77
8502095.py, hardcoded secret, 4
73324daf281de0853316a9371d467327.py, shell injection, 4
2064560.py, use of http without tls, 15
2064560.py, use of http without tls, 18
2064560.py, use of http without tls, 24
30a5138e41cba69dc81c.py, use of shell arguments, 16
30a5138e41cba69dc81c.py, hardcoded secret, 68
30a5138e41cba69dc81c.py, hardcoded secret, 78
3223686.py, use of http without tls, 16
3223686.py, use of shell arguments, 15
3223686.py, shell injection, 11
d215ec29d9cc67f9e671631cbe700391.py, use of http without tls, 5
3743994.py, hardcoded secret, 39
4565147.py, ignoring except block, 153
4565147.py, ignoring except block, 168
4565147.py, ignoring except block, 252
8ee1922ac2e77f5b0c03.py, hardcoded secret, 10
8ee1922ac2e77f5b0c03.py, hardcoded secret, 11
69b8e351dac87f4c3f5b440632727fdb.py, ignoring except block, 58
2930287.py, hardcoded secret, 4
4644684.py, use of http without tls, 67
4644684.py, use of http without tls, 71
3167162.py, use of shell arguments, 12
3167162.py, use of shell arguments, 19
7430052.py, use of http without tls, 19
9208584.py, hardcoded secret, 9
9208584.py, hardcoded secret, 10
9208584.py, hardcoded secret, 11
7dbcaa7c22297fe1b303.py, use of shell arguments, 155
9358479.py, shell injection, 29
9358479.py, shell injection, 30
9358479.py, shell injection, 31
2385916.py, hardcoded secret, 28
2385916.py, hardcoded secret, 29
848183.py, hardcoded secret, 61
4280187.py, use of http without tls, 20
4280187.py, shell injection, 43
4280187.py, use of shell arguments, 52
e68c2bcb3d0893eafc0025d1104a8c4a.py, use of shell arguments, 70
09a93e219a6ffc4f216fb85235535faf.py, hardcoded secret, 58
3021995.py, use of shell arguments, 25
3021995.py, use of shell arguments, 28
64cf037c55c0d42196762c0ccacc7380.py, use of shell arguments, 240
64cf037c55c0d42196762c0ccacc7380.py, shell injection, 82
64cf037c55c0d42196762c0ccacc7380.py, shell injection, 89
64cf037c55c0d42196762c0ccacc7380.py, shell injection, 126
64cf037c55c0d42196762c0ccacc7380.py, shell injection, 201
64cf037c55c0d42196762c0ccacc7380.py, shell injection, 202
28fc7284daba8a083133.py, use of shell arguments, 36
3318211.py, hardcoded secret, 90
bce98c5c1688fc833475.py, use of shell arguments, 138
607e92dc8c1748a06b5d.py, hardcoded secret, 53
d9cffda53ba3e936c4474ce9e09cbbc3.py, use of http without tls, 66
d9cffda53ba3e936c4474ce9e09cbbc3.py, use of http without tls, 67
d9cffda53ba3e936c4474ce9e09cbbc3.py, use of http without tls, 68
d9cffda53ba3e936c4474ce9e09cbbc3.py, use of http without tls, 69
d9cffda53ba3e936c4474ce9e09cbbc3.py, use of http without tls, 70
d9cffda53ba3e936c4474ce9e09cbbc3.py, use of http without tls, 71
1748a6676120a0aacea2.py, use of shell arguments, 20
1756417.py, use of shell arguments, 239
1756417.py, ignoring except block, 266
38555ecd29e53f2ef87a.py, shell injection, 85
38555ecd29e53f2ef87a.py, shell injection, 86
38555ecd29e53f2ef87a.py, shell injection, 86
38555ecd29e53f2ef87a.py, shell injection, 94
38555ecd29e53f2ef87a.py, shell injection, 94
bd57b54a5c6903e4a6a2.py, ignoring except block, 55
2584789.py, hardcoded secret, 5
b9c5b5529381d1737fc3.py, hardcoded secret, 10
b9c5b5529381d1737fc3.py, hardcoded secret, 11
b9c5b5529381d1737fc3.py, hardcoded secret, 11
b9c5b5529381d1737fc3.py, no use of cert validation, 16
ce215a4c5b7ccef24c35.py, use of http without tls, 9
ce215a4c5b7ccef24c35.py, use of http without tls, 17
2888855.py, use of tmp directory, 1
2888855.py, use of http without tls, 46
50bd6418d4036621dfd3.py, hardcoded secret, 16
5878415.py, use of shell arguments, 82
8290369.py, use of http without tls, 9
8290369.py, use of http without tls, 10
5088322.py, hardcoded secret, 129
e8bb54570d170e97b19b.py, use of http without tls, 5
e8bb54570d170e97b19b.py, no integrity check
e8bb54570d170e97b19b.py, no integrity check
c8c91c0c116e0bd14d7e.py, use of http without tls, 29
64577.py, use of shell arguments, 37
64577.py, use of shell arguments, 39
dfafeab26d7c02a52ed17b6229f0cb52.py, use of shell arguments, 103
2fe1c16a7cc27ef01c1f.py, shell injection, 76
b470324dc5c81cef8ae24fd1d3fd4e59.py, use of tmp directory, 83
b470324dc5c81cef8ae24fd1d3fd4e59.py, use of tmp directory, 105
e88dfb1fe8ed0fbddf49185f419db4d8.py, ignoring except block, 106
11cb65ef4f4630432bfa.py, use of shell arguments, 67
5181631.py, shell injection, 18
cc44dc598d9c2feed5a8.py, use of shell arguments, 63
cc44dc598d9c2feed5a8.py, use of shell arguments, 69
abeb51ce071aff03b781e1a3eadc1a20.py, use of http without tls, 6
abeb51ce071aff03b781e1a3eadc1a20.py, use of http without tls, 7
abeb51ce071aff03b781e1a3eadc1a20.py, use of http without tls, 21
abeb51ce071aff03b781e1a3eadc1a20.py, use of shell arguments, 109
8abe1d2f62400f87958d.py, use of http without tls, 12
5894681.py, use of shell arguments, 30
7779078.py, use of shell arguments, 152
7779078.py, use of shell arguments, 152
ef407a599f0f549f62d91c3a00dcfb6c.py, shell injection, 128
ef407a599f0f549f62d91c3a00dcfb6c.py, shell injection, 128
890758.py, exec used, 23
52ea1e118101eb574b2a83b933851379.py, use of shell arguments, 16
3256649.py, use of http without tls, 59
3256649.py, use of http without tls, 65
3256649.py, use of http without tls, 71
3256649.py, use of http without tls, 86
3256649.py, hardcoded secret, 34
3256649.py, ignoring except block, 161
53aad9bb83b233b523270c30d36e4c81.py, use of http without tls, 26
53aad9bb83b233b523270c30d36e4c81.py, use of shell arguments, 11
73e6452ae21dc9e0edff8028e06a2b55.py, use of http without tls, 11
73e6452ae21dc9e0edff8028e06a2b55.py, shell injection, 25
fc87aa78085c2b6f979aefc73fdc381f.py, use of shell arguments, 33
7521277.py, use of shell arguments, 105
7521277.py, ignoring except block, 92
2bc6c7356ad82dd1cc70ad08e5542c82.py, use of shell arguments, 67
2bc6c7356ad82dd1cc70ad08e5542c82.py, use of shell arguments, 73
81061d0b7137cd37da38e3c28ee511b3.py, hardcoded secret, 63
1284577.py, use of shell arguments, 7
4130087.py, hardcoded secret, 213
4130087.py, hardcoded secret, 54
776423.py, hardcoded secret, 51
776423.py, hardcoded secret, 86
776423.py, hardcoded secret, 94
6407257.py, hardcoded secret, 45
4316106.py, use of shell arguments, 9
10955449.py, hardcoded secret, 9
10955449.py, use of http without tls, 8
c8f22760a0a2ab411ff827178b2be86d.py, use of http without tls, 8
c8f22760a0a2ab411ff827178b2be86d.py, use of http without tls, 21
c8f22760a0a2ab411ff827178b2be86d.py, use of http without tls, 36
c8f22760a0a2ab411ff827178b2be86d.py, use of shell arguments, 18
4081568.py, hardcoded secret, 6
4081568.py, hardcoded secret, 6
cf0d5e8ac8f8effe90e71b8ccf76ebf4.py, use of shell arguments, 25
1052286.py, hardcoded secret, 15
1052286.py, hardcoded secret, 16
1052286.py, use of http without tls, 25
1c48360bde201b3d54ab.py, ignoring except block, 55
7319733.py, shell injection, 67
7319733.py, use of shell arguments, 97
6996671.py, hardcoded secret, 601
6996671.py, ignoring except block, 522
b02bac4b48f780bee77b.py, hardcoded secret, 42
2b8acb9f9c0f22753eaac227ff997b34.py, hardcoded secret, 7
2b8acb9f9c0f22753eaac227ff997b34.py, hardcoded secret, 8
2018362.py, ignoring except block, 66
7282002.py, ignoring except block, 40
4284108.py, use of http without tls, 10
1299670.py, DEBUG True in deployment, 35
1104507.py, hardcoded secret, 16
1068021.py, hardcoded secret, 6
1068021.py, empty password, 5
1068021.py, hardcoded secret, 9
1068021.py, hardcoded secret, 9
1068021.py, sql injection, 14
96471ce386a4956b49966f97f9d98af4.py, use of shell arguments, 27
96471ce386a4956b49966f97f9d98af4.py, ignoring except block, 40
6521272.py, use of shell arguments, 40
3975990.py, hardcoded secret, 23
3975990.py, hardcoded secret, 65
3975990.py, hardcoded secret, 66
3975990.py, empty password, 49
3975990.py, use of http without tls, 31
1258524.py, shell injection, 37
1325168.py, use of http without tls, 22
18531dba2bec928424c0.py, use of tmp directory, 13
c38287599b0e2fd743f2.py, use of http without tls, 38
6553a21faade20f72e9f.py, shell injection, 65
6553a21faade20f72e9f.py, shell injection, 65
6553a21faade20f72e9f.py, shell injection, 66
6553a21faade20f72e9f.py, shell injection, 66
6553a21faade20f72e9f.py, shell injection, 71
6553a21faade20f72e9f.py, shell injection, 71
6553a21faade20f72e9f.py, shell injection, 72
6553a21faade20f72e9f.py, shell injection, 72
6553a21faade20f72e9f.py, shell injection, 82
6553a21faade20f72e9f.py, shell injection, 82
6553a21faade20f72e9f.py, shell injection, 83
6553a21faade20f72e9f.py, shell injection, 83
6553a21faade20f72e9f.py, shell injection, 88
6553a21faade20f72e9f.py, shell injection, 88
6553a21faade20f72e9f.py, shell injection, 89
6553a21faade20f72e9f.py, shell injection, 89
b5e7a80691ed5e44e7fea1964bae18dc.py, hardcoded secret, 214
6267899.py, use of shell arguments, 292
7a3f0c3d23d99f6c65c4.py, use of http without tls, 9
1971061.py, hardcoded secret, 26
1971061.py, hardcoded secret, 27
a273ca1e579ab573b499.py, use of shell arguments, 99
5660624.py, hardcoded secret, 127
5660624.py, hardcoded secret, 98
5660624.py, hardcoded secret, 102
837851.py, ignoring except block, 11
1275094.py, hardcoded secret, 852
1275094.py, hardcoded secret, 852
1275094.py, ignoring except block, 239
8529513.py, use of http without tls, 7
8529513.py, use of http without tls, 13
8529513.py, hardcoded secret, 8
8529513.py, hardcoded secret, 8
cd1c93c0929b0c6dfc8f.py, use of shell arguments, 111
4644641.py, ignoring except block, 46
34ffc56283273e1e904e8dc50491a7a6.py, ignoring except block, 626
63962dbf025564f7d0c4.py, use of shell arguments, 8
63962dbf025564f7d0c4.py, use of shell arguments, 9
6426282.py, ignoring except block, 339
edb6b5fb7e4f1a7ea07b.py, shell injection, 39
edb6b5fb7e4f1a7ea07b.py, use of shell arguments, 57
668205c28d338268ebb7b952e85b6208.py, hardcoded secret, 11
668205c28d338268ebb7b952e85b6208.py, hardcoded secret, 64
7bd4e4bd0a00ac9076986148afc06507.py, use of shell arguments, 56
7bd4e4bd0a00ac9076986148afc06507.py, use of shell arguments, 57
fa7c9fadc752fd43b1f1.py, hardcoded secret, 87
dbaa03a3b5d7059d6ea08e96833ccbe7.py, shell injection, 38
22d896b5d798b6f094e3a38ddfd64227.py, empty password, 7
22d896b5d798b6f094e3a38ddfd64227.py, empty password, 8
22d896b5d798b6f094e3a38ddfd64227.py, empty password, 9
22d896b5d798b6f094e3a38ddfd64227.py, hardcoded secret, 30
edc8e54b9e462c0783de.py, use of shell arguments, 110
edc8e54b9e462c0783de.py, use of shell arguments, 112
edc8e54b9e462c0783de.py, shell injection, 100
8a6fa49253c1d6a0eb92.py, use of tmp directory, 58
783d23487bc1456d8504.py, hardcoded secret, 42
783d23487bc1456d8504.py, shell injection, 10
5213919.py, use of shell arguments, 42
10599941.py, use of shell arguments, 83
0afa43225bdbe8e803cb.py, hardcoded secret, 20
0afa43225bdbe8e803cb.py, hardcoded secret, 20
0afa43225bdbe8e803cb.py, use of shell arguments, 115
6635186.py, shell injection, 13
6635186.py, shell injection, 16
adb83e3a62291e4df5cd89a195fcd87a.py, use of http without tls, 13
ec46efae48fd5088c03dee1b8300aef2.py, use of shell arguments, 4
ec46efae48fd5088c03dee1b8300aef2.py, ignoring except block, 26
585533.py, use of shell arguments, 42
30d278eae98e2ff221add008259d42bb.py, shell injection, 3
30d278eae98e2ff221add008259d42bb.py, shell injection, 6
07c8e95e33d9429d81a75622b5d24c8b.py, use of shell arguments, 342
2758737.py, DEBUG True in deployment, 13
bd98a589dbe0ddf17cd4.py, shell injection, 107
bd98a589dbe0ddf17cd4.py, ignoring except block, 87
bd98a589dbe0ddf17cd4.py, ignoring except block, 93
bd98a589dbe0ddf17cd4.py, ignoring except block, 117
4746555.py, hardcoded secret, 1
5970188.py, hardcoded secret, 85
5970188.py, hardcoded secret, 85
a682299af39b76d8592f.py, hardcoded secret, 12
a682299af39b76d8592f.py, hardcoded secret, 12
2730487.py, shell injection, 24
2730487.py, shell injection, 30
fe58e76e2ed7af6fa1b9.py, use of http without tls, 23
f054064ede8c9e781ed8.py, use of shell arguments, 39
8268816.py, use of shell arguments, 15
8268816.py, use of shell arguments, 22
1124bb02a9fd4abce3d86caf2f950cb2.py, use of shell arguments, 82
1124bb02a9fd4abce3d86caf2f950cb2.py, use of shell arguments, 83
1124bb02a9fd4abce3d86caf2f950cb2.py, shell injection, 81
1124bb02a9fd4abce3d86caf2f950cb2.py, shell injection, 81
7975620.py, use of http without tls, 6
579207.py, ignoring except block, 17
9574251b3c7eefccd84fc38905110ce4.py, ignoring except block, 54
857540.py, use of shell arguments, 17
1285742.py, hardcoded secret, 32
8d7dc4be9c266ea4c99f877b733fdcb6.py, use of http without tls, 66
8d7dc4be9c266ea4c99f877b733fdcb6.py, use of http without tls, 97
8d7dc4be9c266ea4c99f877b733fdcb6.py, use of http without tls, 108
8d7dc4be9c266ea4c99f877b733fdcb6.py, use of http without tls, 110
8d7dc4be9c266ea4c99f877b733fdcb6.py, use of http without tls, 112
8d7dc4be9c266ea4c99f877b733fdcb6.py, use of http without tls, 118
8d7dc4be9c266ea4c99f877b733fdcb6.py, use of http without tls, 121
8d7dc4be9c266ea4c99f877b733fdcb6.py, use of http without tls, 124
8d7dc4be9c266ea4c99f877b733fdcb6.py, use of http without tls, 127
8d7dc4be9c266ea4c99f877b733fdcb6.py, use of http without tls, 130
8d7dc4be9c266ea4c99f877b733fdcb6.py, use of http without tls, 136
31ba4a6699caa55f7fdd.py, use of shell arguments, 34
668412.py, use of http without tls, 15
668412.py, hardcoded secret, 205
668412.py, hardcoded secret, 205
668412.py, hardcoded secret, 103
668412.py, hardcoded secret, 103
81515c19eca1d4afaa57051a894b5c5d.py, ignoring except block, 54
81515c19eca1d4afaa57051a894b5c5d.py, ignoring except block, 59
3015621.py, shell injection, 16
3015621.py, shell injection, 16
1381489.py, ignoring except block, 70
9afc81c68ef4fd9d9883.py, use of shell arguments, 32
9afc81c68ef4fd9d9883.py, use of shell arguments, 33
9afc81c68ef4fd9d9883.py, use of shell arguments, 40
9afc81c68ef4fd9d9883.py, use of shell arguments, 41
5282837.py, shell injection, 29
a5fc0bf06bbe656c7291.py, use of http without tls, 74
97d0fb82c3894f56809a.py, use of http without tls, 20
97d0fb82c3894f56809a.py, use of http without tls, 21
ecb8161aedb02d3a09e39f9585e91735.py, shell injection, 9
ecb8161aedb02d3a09e39f9585e91735.py, ignoring except block, 21
59e00f6129725e9b4404.py, use of shell arguments, 10
3594679.py, shell injection, 16
3594679.py, shell injection, 16
6be777ae269adb3da85e.py, hardcoded secret, 10
6be777ae269adb3da85e.py, shell injection, 29
f49da483a5b59dec9484b42ad5d25caa.py, use of tmp directory, 85
f49da483a5b59dec9484b42ad5d25caa.py, use of tmp directory, 93
f49da483a5b59dec9484b42ad5d25caa.py, shell injection, 89
f49da483a5b59dec9484b42ad5d25caa.py, shell injection, 95
f49da483a5b59dec9484b42ad5d25caa.py, shell injection, 96
87908e13c9ee6655ce90.py, hardcoded secret, 36
87908e13c9ee6655ce90.py, hardcoded secret, 37
87908e13c9ee6655ce90.py, hardcoded secret, 40
87908e13c9ee6655ce90.py, hardcoded secret, 54
